content,label,num_words,num_unique_words,words_vs_unique
"ton duc thang univ, fac informat technol, div knowledge & syst engn ict kse ict, ho chi minh city, vietnam",5,20,20,95.23809523809523
"vietnam acad sci & technol, inst ecol & biol resource, 18 hoang quoc viet, hanoi 100000, vietnam",1,17,15,83.33333333333334
"hue univ med & pharm, dept internal med, hue, vietnam",7,10,10,90.9090909090909
"ton duc thang univ, wireless commun res grp, tan phong ward, 19 nguyen huu tho st,dist 7, ho chi minh city, vietnam",5,22,22,95.65217391304348
"hanoi univ sci & technol, navis ctr, 1 dai co viet, hanoi 10000, vietnam",8,14,13,86.66666666666667
"hue univ, coll agr & forestry, hue, vietnam",7,8,8,88.88888888888889
"hust, itims, 1 dai co viet st, hanoi, vietnam",8,9,9,90.0
"vietnam acad sci & technol, inst marine biochem, adv ctr bioorgan chem, 18 hoang quoc viet, hanoi 8404, vietnam",1,19,18,90.0
"ho chi minh city univ nat resources & environm, fac meteorol hydrol, 236 b le van sy, ho chi minh city, vietnam",0,22,19,82.6086956521739
"can tho univ, sch educ, dept phys teacher educ, can tho, vietnam",4,12,10,76.92307692307693
"vietnam natl univ, univ sci, fac environm sci, 227 nguyen van cu st,dist 5, ho chi minh city, vietnam",0,19,17,85.0
"can tho univ, biotechnol res & dev inst, campus 2,3-2 st, can tho city, vietnam",4,15,13,81.25
"hanoi univ sci & technol hust, sch environm sci & technol, hanoi, vietnam",8,13,11,78.57142857142857
"duy tan univ, inst res & dev, 03 quang trung, danang 550000, vietnam",6,13,13,92.85714285714286
"can tho univ, coll agr & appl biol, dept food technol, can tho, vietnam",4,14,13,86.66666666666667
"ho chi minh city univ technol, fac elect & elect engn, dept power syst, 268 ly thuong kiet st, ho chi minh city, vietnam",0,24,20,80.0
"vast, inst phys, ctr theoret phys, 18 hoang quoc viet, hanoi, vietnam",1,12,11,84.61538461538461
"vietnam natl univ, canc res lab, 227 nguyen van cu,dist 5, ho chi minh city, vietnam",0,16,15,88.23529411764706
"hue univ, dept oncol, coll med & pharm, hue 53000, vietnam",7,11,10,83.33333333333334
"vietnam natl univ, univ sci, 144 xuan thuy, hanoi, vietnam",9,10,9,81.81818181818183
"vietnam natl univ, fac chem, 19 le thanh tong st, hanoi, vietnam",9,12,11,84.61538461538461
"ton duc thang univ, bone & muscle res grp, ho chi minh, vietnam",5,13,13,92.85714285714286
"vnu univ sci, 334 nguyen trai rd, hanoi, vietnam",9,9,9,90.0
"hanoi univ sci & technol, dept elect & comp engn, hanoi 10000, vietnam",8,13,11,78.57142857142857
"hue univ, fac hospital & tourism, 22 lam hoang, hue city, vietnam",7,12,11,84.61538461538461
"vnu, uet, hanoi, vietnam",9,4,4,80.0
"vietnam natl univ hochiminh city, int univ, sch biotechnol, linh trung ward, quarter 6, hochiminh city, vietnam",0,17,14,77.77777777777779
"vietnam natl univ, anthropol, hanoi, vietnam",9,6,5,71.42857142857143
"vast, inst marine environm resources, hai phong, vietnam",1,8,8,88.88888888888889
"vnu univ sci, fac biol, 334 nguyen trai, hanoi, vietnam",9,10,10,90.9090909090909
"vnu univ engn & technol, hmi lab, hanoi, vietnam",9,9,9,90.0
"vietnam natl univ, dept nucl phys, fac phys, vnu univ sci, 334 nguyen trai, hanoi, vietnam",9,16,14,82.35294117647058
"vietnam acad sci & technol, inst ecol & biol resources, dept vertebrate zool, hanoi, vietnam",1,15,13,81.25
"vietnam natl univ agr, dept vet pathol, fac vet med, hanoi, vietnam",3,12,10,76.92307692307693
"vietnam natl univ ho chi minh city, univ sci, fac biol & biotechnol, dept biochem, 227 nguyen van cu,dist 5, ho chi minh city, vietnam",0,25,19,73.07692307692307
"vietnam acad sci & technol, inst energy sci, 18 hoang quoc viet, hanoi, vietnam",1,14,13,86.66666666666667
"vietnam acad sci & technol, inst phys, ctr computat phys, 10 dao tan st, hanoi, vietnam",1,16,14,82.35294117647058
"uet, vnu, 144 xuan thuy, hanoi, vietnam",9,7,7,87.5
"ho chi minh city univ technol, control & automat lab, 268 ly thuong kiet,dist 10, ho chi minh city, vietnam",0,20,17,80.95238095238095
"vast, inst marine environm & resources, 246 danang, ngo quyen, haiphong, vietnam",1,12,12,92.3076923076923
"vietnam acad sci & technol, inst phys, ctr computat phys, 10 dao tan st, hanoi 100000, vietnam",1,17,15,83.33333333333334
"vietnam natl univ, ctr nat resources & environm studies cres, 19 le thanh tong, hanoi, vietnam",9,16,15,88.23529411764706
"vietnam natl univ, fac phys, univ sci, 334 nguyen trai, hanoi, vietnam",9,12,11,84.61538461538461
"int univ, vnu hcmc, dept ind & syst engn, ho chi minh city, vietnam",0,14,14,93.33333333333333
"viet nam natl univ forestry, chuong my, ha noi, vietnam",2,10,10,90.9090909090909
"inst math, 18 hoang quoc viet rd, hanoi 10307, vietnam",1,10,10,90.9090909090909
"can tho univ, coll nat sci, dept math, can tho, vietnam",4,11,10,83.33333333333334
"vnu univ sci, dept nucl phys, fac phys, hanoi, vietnam",9,10,9,81.81818181818183
"vietnam natl univ ho chi minh vnu hcm, univ sci, fac chem, ho chi minh city 721337, vietnam",0,18,13,68.42105263157895
"can tho univ technol, dept mech engn, can tho, vietnam",4,10,9,81.81818181818183
"vietnam natl univ, univ sci, fac biol biotechnol, hcmc, vietnam",0,10,9,81.81818181818183
"ton duc thang univ, fac business adm, econ div, dist 7, ho chi minh city, vietnam",5,16,16,94.11764705882352
"hue univ, coll educ, hue, vietnam",7,6,6,85.71428571428571
"vietnam natl univ, bach khoa univ, ho chi minh city, vietnam",0,11,9,75.0
"vnu univ sci, fac phys, hanoi, vietnam",9,7,7,87.5
"vnu univ sci, cetasd, nguyen trai st 334, hanoi, vietnam",9,10,10,90.9090909090909
"ton duc thang univ, sustainable management nat resources & environm r, fac environm & labour safety, tan phong ward, 19 nguyen huu tho st,dist 7, ho chi minh city, vietnam",5,30,28,90.32258064516128
"ton duc thang univ, green energy technol res grp, 19 nguyen huu tho,dist 7, ho chi minh city 700000, vietnam",5,20,20,95.23809523809523
"vietnam acad sci & technol, inst environm technol, danang environm technol ctr, tran dai nghia rd, ngu hanh son dist 550000, danang, vietnam",1,23,20,83.33333333333334
"duy tan univ, fac architecture, k7-25 quang trung, danang, vietnam",6,10,10,90.9090909090909
"vietnam natl univ hochiminh city, fac chem, 227 nguyen van cu st,dist 5, hochiminh city, vietnam",0,16,13,76.47058823529412
"vietnam natl univ, dept microbiol, hanoi, vietnam",9,7,6,75.0
"tan phong ward, 19 nguyen huu tho st,dist 7, ho chi minh city, vietnam",5,14,14,93.33333333333333
"can tho univ, coll informat & commun technol, can tho, vietnam",4,11,10,83.33333333333334
"vietnam forestry univ, inst forest biotechnol, hanoi, vietnam",2,8,7,77.77777777777779
"vietnam natl univ, inst environm & resources, 142 to hien thanh st,dist 10, ho chi minh city 700000, vietnam",0,19,18,90.0
"vnu univ sci, key lab enzyme & prot technol, hanoi, vietnam",9,11,11,91.66666666666666
"hanoi univ sci & technol, sch engn phys, 1 dai co viet rd, hanoi, vietnam",8,15,15,93.75
"duy tan univ, k7-25 quang trung st, hai chau, da nang, vietnam",6,12,12,92.3076923076923
"univ sci & technol, sch appl math & informat, hanoi, vietnam",8,11,10,83.33333333333334
"duy tan univ, inst res & dev, p809,k7-25 quang trung, hai chau 550000, da nang, vietnam",6,16,16,94.11764705882352
"hue univ sci, dept environm sci, 77 nguyen hue, hue city, vietnam",7,12,10,76.92307692307693
"viet nam acad sci & technol, ctr training consultancy & technol transfer, hanoi, vietnam",1,14,13,86.66666666666667
"univ hue, hue, vietnam",7,4,3,60.0
"hanoi univ sci & technol, sch engn educ, hanoi, vietnam",8,10,10,90.9090909090909
"ho chi minh city univ technol, fac elect & elect engn, dept power syst, 268 ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,25,21,80.76923076923077
"hue univ, dept chem, coll sci, 77 nguyen hue str, hue city, vietnam",7,13,11,78.57142857142857
"vietnam acad sci & technol, inst geol sci, 84 chua lang, hanoi, vietnam",1,13,12,85.71428571428571
"vietnam natl univ, sch med, res ctr genet & reprod hlth, ho chi minh city, vietnam",0,16,15,88.23529411764706
"hanoi univ, dept software engn, hanoi, vietnam",8,7,7,87.5
"hue univ educ, dept chem, hue city, vietnam",7,8,7,77.77777777777779
"vietnam acad sci & technol, inst informat technol, hanoi, vietnam",1,10,8,72.72727272727273
"vietnam natl univ, vnu univ sci, dept cell biol, hanoi, vietnam",9,11,10,83.33333333333334
"inst math, 80 hoang quoc viet st, hanoi, vietnam",1,9,9,90.0
"vast, tay nguyen inst sci res, da lat, vietnam",1,9,9,90.0
"vietnam natl univ, fac biol, hanoi univ sci, 334 nguyen trai st, hanoi, vietnam",9,14,13,86.66666666666667
"vietnam acad sci & technol, inst geog, 18 hoang quoc viet rd, hanoi, vietnam",1,14,13,86.66666666666667
"vietnam acad sci & technol, inst marine environm & resources, 246 danang st, haiphong, vietnam",1,15,13,81.25
"ton duc thang univ, inst computat sci, div construct computat, ho chi minh city, vietnam",5,15,15,93.75
"can tho univ, dept civil engn, coll engn technol, campus 2,3-2 st, can tho city 900000, vietnam",4,17,15,83.33333333333334
"ton duc thang univ, environm qual atmospher sci & climate change res, ho chi minh city, vietnam",5,17,17,94.44444444444444
"ho chi minh univ technol, div power syst engn, ho chi minh city, vietnam",0,14,11,73.33333333333333
"duy tan univ, dept nat sci, da nang 550000, vietnam",6,10,10,90.9090909090909
"vietnam natl univ, univ sci, fac math & comp sci, 227 nguyen van cu,d 5, ho chi minh city, vietnam",0,20,18,85.71428571428571
"hanoi univ sci, cetasd, nguyen trai st 334, hanoi, vietnam",9,10,10,90.9090909090909
"vietnam acad sci & technol, inst phys, ctr computat phys, pob 429 bo ho, hanoi 10000, vietnam",1,17,15,83.33333333333334
"hanoi univ sci & technol, dept environm engn, hanoi, vietnam",8,10,10,90.9090909090909
"acad sci & technol, ho chi minh city inst phys, dept novel & nanostruct mat, ho chi minh city, vietnam",1,20,16,76.19047619047619
"vietnam acad sci & technol, dept specimen collect management, vietnam natl museum nat, hanoi, vietnam",1,15,13,81.25
"can tho univ, coll informat & commun technol, campus 2,3-2 st, can tho, vietnam",4,14,13,86.66666666666667
"vietnam acad sci & technol, ho chi minh city inst phys, mac dinh chi st 1,dist 1, ho chi minh city, vietnam",1,22,17,73.91304347826086
"ho chi minh city natl univ, univ nat sci, dept biol, ho chi minh, vietnam",0,15,13,81.25
"hue univ, fac chem, coll sci, 77 nguyen hue, hue city, vietnam",7,12,11,84.61538461538461
"vietnam acad sci & technol, inst mat sci, 18 hoang quoc viet str, hanoi, vietnam",1,15,14,87.5
"duytan univ, r&d ctr visualizat & simulat, da nang, vietnam",6,10,10,90.9090909090909
"vietnam natl univ, univ sci, fac chem, dept organ chem, ho chi minh city 70000, vietnam",0,16,14,82.35294117647058
"vietnam acad sci & technol, inst phys, 10 dao tan, ba dinh, ha noi, vietnam",1,15,14,87.5
"vietnam acad sci & technol, space technol inst, 18 hoang quoc viet str, hanoi 100000, vietnam",1,16,15,88.23529411764706
"ton duc thang univ, fac sci appl, tan phong ward, dist 7, ho chi minh city 700000, vietnam",5,18,18,94.73684210526315
"ho chi minh city univ technol, fac informat technol, ho chi minh city, vietnam",0,14,10,66.66666666666666
"ton duc thang univ, atmospher sci & climate change res grp eaac, environm qual, ho chi minh city, vietnam",5,19,19,95.0
"univ sci, univ informat technol, hanoi, vietnam",9,7,6,75.0
"vietnam natl univ, fac environm sci, hanoi, vietnam",9,8,7,77.77777777777779
"ton duc thang univ, environm engn & management res grp, ho chi minh city, vietnam",5,15,15,93.75
"hanoi univ sci & technol, sch chem engn, dept phys chem, 1 dai co viet rd, hanoi, vietnam",8,18,18,94.73684210526315
"vietnam acad sci & technol vast, inst nat prod chem, dept bioact prod, 18 hoang quoc viet, hanoi, vietnam",1,19,18,90.0
"vnu hus, fac chem, grp med chem & appl nat prod, 19 le thanh tong, hanoi, vietnam",9,17,17,94.44444444444444
"room 705,bldg e4,144 xuan thuy st, hanoi, vietnam",9,8,8,88.88888888888889
"hue univ, inst resources & environm, hue city, vietnam",7,9,8,80.0
"duy tan univ, inst res & dev, k7-25 quang trung, danang 550000, vietnam",6,13,13,92.85714285714286
"vietnam natl univ, hanoi univ sci, 334 nguyen trai, hanoi, vietnam",9,11,10,83.33333333333334
"vietnam natl univ, coll sci, dept math, hanoi, vietnam",9,9,8,80.0
"vast, grad univ sci & technol, 18 hoang quoc viet, hanoi 100000, vietnam",1,13,13,92.85714285714286
"hue univ, econ & dev studies, hue, thua thien hue, vietnam",7,11,10,83.33333333333334
"ho chi minh city univ technol, fac mat technol, 268 ly thuong kiet, ho chi minh city, vietnam",0,18,14,73.68421052631578
"hochiminh city univ technol, dept fluid mech, 268 ly thuong kiet st, hochiminh city, vietnam",0,15,14,87.5
"hue univ sci, 77 nguyen hue, hue, vietnam",7,8,7,77.77777777777779
"ton duc thang univ, fac elect & elect engn, dist 7, minh city 70000, ho chi, vietnam",5,17,16,88.88888888888889
"can tho univ, dept anim sci, can tho 92100, vietnam",4,10,8,72.72727272727273
"vietnam natl univ, vnu univ sci, fac chem, hanoi, vietnam",9,10,9,81.81818181818183
"ton duc thang univ, fac environm & labour safety, 19 nguyen huu tho st,tan phong ward,dist 7, ho chi minh city, vietnam",5,22,22,95.65217391304348
"hue univ, hue univ agr & forestry, hue, vietnam",7,9,8,80.0
"ton duc thang univ, fac civil engn, sustainable dev civil engn res grp, ho chi minh city 70000, vietnam",5,19,18,90.0
"vietnam natl univ, vnu univ sci, vietnam 334 nguyen trai, hanoi, vietnam",9,12,10,76.92307692307693
"vietnam acad sci & technol, inst appl mat sci, 01 mac dinh chi st,dist 1, ho chi minh city, vietnam",1,20,18,85.71428571428571
"hanoi univ sci & technol, itims, 1 dai co viet rd, hanoi, vietnam",8,13,13,92.85714285714286
"vietnam natl univ, dept meteorol & climate change, 334 nguyen trai thanh xuan, hanoi, vietnam",9,15,14,87.5
"ton duc thang univ, fac elect & elect engn, dist 7, ho chi minh city, vietnam",5,16,15,88.23529411764706
"hue univ, coll sci, hue city 530000, vietnam",7,8,7,77.77777777777779
"ton duc thang univ, green energy technol, ho chi minh city 700000, vietnam",5,13,13,92.85714285714286
"hanoi univ sci & technol, inp grenoble, cnrs umi 2954, int res inst mica, hanoi, vietnam",8,16,16,94.11764705882352
"ha noi univ sci & technol, sch chem engn, c4-306,1 dai co viet rd, hanoi, vietnam",8,16,16,94.11764705882352
"can tho univ, coll engn, dept automat technol, can tho, vietnam",4,11,10,83.33333333333334
"vietnam acad sci & technol, inst environm technol, danang environm technol ctr, da nang city, vietnam",1,16,13,76.47058823529412
"vnuhcm univ sci, fac chem, 227 nguyen van cu st,dist 5, ho chi minh city, vietnam",0,16,16,94.11764705882352
"univ engn technol vnuh, fac elect & telecommun, hanoi, vietnam",9,10,10,90.9090909090909
"vast, inst mat sci, lab mat & engn opt fiber, hanoi, vietnam",1,12,11,84.61538461538461
"ton duc thang univ, fac sci appl, ho chi minh city 756636, vietnam",5,13,13,92.85714285714286
"mil inst sci & technol, inst missile, hanoi, vietnam",1,9,8,80.0
"vnu univ sci, ctr environm technol & sustainable dev, 334 nguyen trai st, hanoi, vietnam",9,15,15,93.75
"hue univ, 03 le loi, hue, thua thien hue, vietnam",7,10,9,81.81818181818183
"vietnam natl univ, fac geol, hanoi, vietnam",9,7,6,75.0
"vietnam acad sci & technol, inst biotechnol, 18 hoang quoc viet st, hanoi, vietnam",1,14,13,86.66666666666667
"vietnam acad sci & technol, vietnam natl museum nat, hanoi 10000, vietnam",1,12,10,76.92307692307693
"can tho univ, coll aquaculture & fisheries, can tho city, vietnam",4,11,9,75.0
"vietnam acad sci & technol, inst geog, 18 hoang quoc viet str, hanoi 10000, vietnam",1,15,14,87.5
"vietnam acad sci & technol, tay nguyen inst sci res, 116 xo viet nghe tinh, dalat city, lam dong provin, vietnam",1,21,19,86.36363636363636
"vietnam natl univ, hanoi univ sci, fac phys, 334 nguyen trai st, hanoi, vietnam",9,14,13,86.66666666666667
"univ natl vietnam hanoi, fac med & pharm, hanoi, vietnam",9,10,8,72.72727272727273
"vietnam natl univ hanoi, univ sci, hanoi, vietnam",9,8,5,55.55555555555556
"vnsc vast, dept astrophys, 18 hoang quoc wet, hanoi, vietnam",1,10,10,90.9090909090909
"vietnam natl univ, fac phys, hanoi univ sci, 334 nguyen trai str, hanoi, vietnam",9,14,13,86.66666666666667
"inst environm & resource, 142 to hien thanh st,dist 10, hochiminh city, vietnam",0,13,13,92.85714285714286
"vast, inst marine biochem imbc, hanoi, vietnam",1,7,7,87.5
"vietnam natl univ ho chi minh city, dept civil engn, ho chi minh, vietnam",0,14,11,73.33333333333333
"vietnam natl univ, univ sci, dept organ chem, fac chem, ho chi minh city 70000, vietnam",0,16,14,82.35294117647058
"can tho univ, cenres & dream team, can tho, vietnam",4,10,9,81.81818181818183
"ho chi minh city univ, fac comp sci & engn, ho chi minh city, vietnam",0,15,12,75.0
"can tho univ, sch social sci & humanities, can tho, vietnam",4,11,10,83.33333333333334
"vietnam acad sci & technol, inst trop biol, dept anim biotechnol, ho chi minh city, bacninh provinc, vietnam",1,18,17,89.47368421052632
"int univ, dept math, linh trung ward, quarter 6, ho chi minh city, vietnam",0,14,14,93.33333333333333
"vietnam natl univ hochiminh city, inst environm & resources, 142 hien thanh st,dist 10, hochiminh city, vietnam",0,17,14,77.77777777777779
"ho chi minh city univ technol, fac environm & nat resources, 268 ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,22,19,82.6086956521739
"ton duc thang univ, fac appl sci, 19 nguyen huu tho str,dist 7, ho chi minh city, vietnam",5,18,18,94.73684210526315
"vietnam acad sci & technol, tay nguyen inst sci res, 116 xo viet nghe tinh st, da lat city, lam dong, vietnam",1,22,20,86.95652173913044
"vietnam natl univ hanoi, vietnam japan univ, computat multiscale mat modeling & simulat grp, nanotechnol program, vietnam",9,17,15,83.33333333333334
"vietnam acad sci & technol vast, inst genome res, 18 hoang quoc viet, hanoi, vietnam",1,15,14,87.5
